series_id,year,period,value,footnote_codes
PCU522110522110103            ,2008,M06,74.3,
PCU522110522110103            ,2008,M07,65.5,
PCU522110522110103            ,2008,M08,70.8,
PCU522110522110103            ,2008,M09,76.4,
PCU522110522110103            ,2008,M10,68.3,
PCU522110522110103            ,2008,M11,72.6,
PCU522110522110103            ,2008,M12,71.7,
PCU522110522110103            ,2008,M13,86.1,
PCU522110522110103            ,2009,M01,67,
PCU522110522110103            ,2009,M02,54.8,
PCU522110522110103            ,2009,M03,44.9,
PCU522110522110103            ,2009,M04,55.3,
PCU522110522110103            ,2009,M05,47.9,
PCU522110522110103            ,2009,M06,73.9,
PCU522110522110103            ,2009,M07,68.3,
PCU522110522110103            ,2009,M08,74.2,
PCU522110522110103            ,2009,M09,92,
PCU522110522110103            ,2009,M10,84.9,
PCU522110522110103            ,2009,M11,91.1,
PCU522110522110103            ,2009,M12,87.1,
PCU522110522110103            ,2009,M13,70.1,
PCU522110522110103            ,2010,M01,94.5,
PCU522110522110103            ,2010,M02,92.1,
PCU522110522110103            ,2010,M03,82.6,
PCU522110522110103            ,2010,M04,103.3,
PCU522110522110103            ,2010,M05,100.4,
PCU522110522110103            ,2010,M06,106.8,
PCU522110522110103            ,2010,M07,101.6,
PCU522110522110103            ,2010,M08,109.2,
PCU522110522110103            ,2010,M09,113.5,
PCU522110522110103            ,2010,M10,105.2,
PCU522110522110103            ,2010,M11,112.7,
PCU522110522110103            ,2010,M12,122.7,
PCU522110522110103            ,2010,M13,103.7,
PCU522110522110103            ,2011,M01,129.5,
PCU522110522110103            ,2011,M02,131.2,
PCU522110522110103            ,2011,M03,115.5,
PCU522110522110103            ,2011,M04,139,
PCU522110522110103            ,2011,M05,131.9,
PCU522110522110103            ,2011,M06,139.3,
PCU522110522110103            ,2011,M07,131.5,
PCU522110522110103            ,2011,M08,139.9,
PCU522110522110103            ,2011,M09,145.4,
PCU522110522110103            ,2011,M10,137.2,
PCU522110522110103            ,2011,M11,145.3,
PCU522110522110103            ,2011,M12,145.6,
PCU522110522110103            ,2011,M13,135.9,
PCU522110522110103            ,2012,M01,151.4,
PCU522110522110103            ,2012,M02,148,
PCU522110522110103            ,2012,M03,138.8,
PCU522110522110103            ,2012,M04,153.6,
PCU522110522110103            ,2012,M05,145.5,
PCU522110522110103            ,2012,M06,155.1,
PCU522110522110103            ,2012,M07,145.2,
PCU522110522110103            ,2012,M08,152.8,
PCU522110522110103            ,2012,M09,156,
PCU522110522110103            ,2012,M10,147.7,
PCU522110522110103            ,2012,M11,153.5,
PCU522110522110103            ,2012,M12,152.9,
PCU522110522110103            ,2012,M13,150.1,
PCU522110522110103            ,2013,M01,159.5,
PCU522110522110103            ,2013,M02,160.4,
PCU522110522110103            ,2013,M03,150.7,
PCU522110522110103            ,2013,M04,160.5,
PCU522110522110103            ,2013,M05,155.4,
PCU522110522110103            ,2013,M06,161.7,
PCU522110522110103            ,2013,M07,158.7,
PCU522110522110103            ,2013,M08,170.1,
PCU522110522110103            ,2013,M09,167.5,
PCU522110522110103            ,2013,M10,165.4,
PCU522110522110103            ,2013,M11,164.2,
PCU522110522110103            ,2013,M12,156.9,
PCU522110522110103            ,2013,M13,160.9,
PCU522110522110103            ,2014,M01,159.4,
PCU522110522110103            ,2014,M02,161.9,
PCU522110522110103            ,2014,M03,160.2,
PCU522110522110103            ,2014,M04,162.7,
PCU522110522110103            ,2014,M05,158.4,
PCU522110522110103            ,2014,M06,160.6,
PCU522110522110103            ,2014,M07,157.3,
PCU522110522110103            ,2014,M08,159.4,
PCU522110522110103            ,2014,M09,154.5,
PCU522110522110103            ,2014,M10,146.3,
PCU522110522110103            ,2014,M11,155.1,
PCU522110522110103            ,2014,M12,146,
PCU522110522110103            ,2014,M13,156.8,
PCU522110522110103            ,2015,M01,154.5,
PCU522110522110103            ,2015,M02,149.3,
PCU522110522110103            ,2015,M03,149.3,
PCU522110522110103            ,2015,M04,154.8,
PCU522110522110103            ,2015,M05,150,
PCU522110522110103            ,2015,M06,154.7,
PCU522110522110103            ,2015,M07,147.2,
PCU522110522110103            ,2015,M08,152.6,
PCU522110522110103            ,2015,M09,149,
PCU522110522110103            ,2015,M10,142.2,
PCU522110522110103            ,2015,M11,148.1,
PCU522110522110103            ,2015,M12,139.7,
PCU522110522110103            ,2015,M13,149.3,
PCU522110522110103            ,2016,M01,146.1,
PCU522110522110103            ,2016,M02,155.5,
PCU522110522110103            ,2016,M03,153.8,
PCU522110522110103            ,2016,M04,155.2,
PCU522110522110103            ,2016,M05,152,
PCU522110522110103            ,2016,M06,155.5,
PCU522110522110103            ,2016,M07,151.1,
PCU522110522110103            ,2016,M08,152.9,
PCU522110522110103            ,2016,M09,153.4,
PCU522110522110103            ,2016,M10,149.3,
PCU522110522110103            ,2016,M11,152,
PCU522110522110103            ,2016,M12,151.3,
PCU522110522110103            ,2016,M13,152.3,
PCU522110522110103            ,2017,M01,156,
PCU522110522110103            ,2017,M02,160.8,
PCU522110522110103            ,2017,M03,156.2,
PCU522110522110103            ,2017,M04,160.7,
PCU522110522110103            ,2017,M05,164.7,
PCU522110522110103            ,2017,M06,168.1,
PCU522110522110103            ,2017,M07,165.6,
PCU522110522110103            ,2017,M08,172.2,
PCU522110522110103            ,2017,M09,171.9,
PCU522110522110103            ,2017,M10,169.3,
PCU522110522110103            ,2017,M11,171.3,
PCU522110522110103            ,2017,M12,164.7,
PCU522110522110103            ,2017,M13,165.1,
PCU522110522110103            ,2018,M01,170.4,
PCU522110522110103            ,2018,M02,175.5,
PCU522110522110103            ,2018,M03,173.8,
PCU522110522110103            ,2018,M04,177.1,
PCU522110522110103            ,2018,M05,175.7,
PCU522110522110103            ,2018,M06,177.9,
PCU522110522110103            ,2018,M07,174.9,
PCU522110522110103            ,2018,M08,190.4,
PCU522110522110103            ,2018,M09,187.3,
PCU522110522110103            ,2018,M10,181.5,
PCU522110522110103            ,2018,M11,189.1,
PCU522110522110103            ,2018,M12,182.4,
PCU522110522110103            ,2018,M13,179.7,
PCU522110522110103            ,2019,M01,190,
PCU522110522110103            ,2019,M02,197.7,
PCU522110522110103            ,2019,M03,188.9,
PCU522110522110103            ,2019,M04,193.5,
PCU522110522110103            ,2019,M05,185,
PCU522110522110103            ,2019,M06,190.1,
PCU522110522110103            ,2019,M07,186.2,
PCU522110522110103            ,2019,M08,194.2,
PCU522110522110103            ,2019,M09,187.3,
PCU522110522110103            ,2019,M10,177.9,
PCU522110522110103            ,2019,M11,171.3,
PCU522110522110103            ,2019,M12,166.1,
PCU522110522110103            ,2019,M13,185.7,
PCU522110522110103            ,2020,M01,170.1,
PCU522110522110103            ,2020,M02,165.9,
PCU522110522110103            ,2020,M03,174,
PCU522110522110103            ,2020,M04,168.9,
PCU522110522110103            ,2020,M05,155.8,
PCU522110522110103            ,2020,M06,160.1,
PCU522110522110103            ,2020,M07,159.2,
PCU522110522110103            ,2020,M08,161.5,
PCU522110522110103            ,2020,M09,165,
PCU522110522110103            ,2020,M10,161.7,
PCU522110522110103            ,2020,M11,161.6,
PCU522110522110103            ,2020,M12,168,
PCU522110522110103            ,2020,M13,164.3,
PCU522110522110103            ,2021,M01,170.9,
PCU522110522110103            ,2021,M02,174.6,
PCU522110522110103            ,2021,M03,174,
PCU522110522110103            ,2021,M04,176.8,
PCU522110522110103            ,2021,M05,171.1,
PCU522110522110103            ,2021,M06,175.5,
PCU522110522110103            ,2021,M07,173.873,
PCU522110522110103            ,2021,M08,179.023,
PCU522110522110103            ,2021,M09,179.559,
PCU522110522110103            ,2021,M10,177.587,
PCU522110522110103            ,2021,M11,178.197,
PCU522110522110103            ,2021,M12,176.969,
PCU522110522110103            ,2021,M13,175.687,
PCU522110522110103            ,2022,M01,178.216,
PCU522110522110103            ,2022,M02,182.48,
PCU522110522110103            ,2022,M03,184.053,
PCU522110522110103            ,2022,M04,185.985,
PCU522110522110103            ,2022,M05,181.514,
PCU522110522110103            ,2022,M06,185.38,
PCU522110522110103            ,2022,M07,195.042,
PCU522110522110103            ,2022,M08,210.225,
PCU522110522110103            ,2022,M09,219.558,
PCU522110522110103            ,2022,M10,208.911,
PCU522110522110103            ,2022,M11,227.087,
PCU522110522110103            ,2022,M12,225.681,
PCU522110522110103            ,2022,M13,198.678,
PCU522110522110103            ,2023,M01,234.943,
PCU522110522110103            ,2023,M02,247.525,
PCU522110522110103            ,2023,M03,243.746,
PCU522110522110103            ,2023,M04,249.749,
PCU522110522110103            ,2023,M05,251.765,
PCU522110522110103            ,2023,M06,250.796,P
PCU522110522110103            ,2023,M07,246.659,P
PCU522110522110103            ,2023,M08,266.61,P
PCU522110522110103            ,2023,M09,265.985,P
PCU522110522110105            ,2003,M12,100,
PCU522110522110105            ,2004,M01,115.2,
PCU522110522110105            ,2004,M02,110.3,
PCU522110522110105            ,2004,M03,84.3,
PCU522110522110105            ,2004,M04,97.5,
PCU522110522110105            ,2004,M05,87.4,
PCU522110522110105            ,2004,M06,95,
PCU522110522110105            ,2004,M07,90.9,
PCU522110522110105            ,2004,M08,104.8,
PCU522110522110105            ,2004,M09,107.1,
PCU522110522110105            ,2004,M10,101.9,
PCU522110522110105            ,2004,M11,109.5,
PCU522110522110105            ,2004,M12,106.7,
PCU522110522110105            ,2004,M13,100.9,
PCU522110522110105            ,2005,M01,119,
PCU522110522110105            ,2005,M02,117.2,
PCU522110522110105            ,2005,M03,96.2,
PCU522110522110105            ,2005,M04,119.8,
PCU522110522110105            ,2005,M05,121.1,
PCU522110522110105            ,2005,M06,135.6,
PCU522110522110105            ,2005,M07,123,
PCU522110522110105            ,2005,M08,128.7,
PCU522110522110105            ,2005,M09,140.6,
PCU522110522110105            ,2005,M10,138.3,
PCU522110522110105            ,2005,M11,154.4,
PCU522110522110105            ,2005,M12,153.1,
PCU522110522110105            ,2005,M13,128.9,
PCU522110522110105            ,2006,M01,162,
PCU522110522110105            ,2006,M02,165.1,
PCU522110522110105            ,2006,M03,140.9,
PCU522110522110105            ,2006,M04,161.1,
PCU522110522110105            ,2006,M05,164.9,
PCU522110522110105            ,2006,M06,179,
PCU522110522110105            ,2006,M07,172,
PCU522110522110105            ,2006,M08,185.7,
PCU522110522110105            ,2006,M09,175.9,
PCU522110522110105            ,2006,M10,162.5,
PCU522110522110105            ,2006,M11,169.4,
PCU522110522110105            ,2006,M12,161.5,
PCU522110522110105            ,2006,M13,166.7,
PCU522110522110105            ,2007,M01,163.3,
PCU522110522110105            ,2007,M02,167.1,
PCU522110522110105            ,2007,M03,140,
PCU522110522110105            ,2007,M04,158.9,
PCU522110522110105            ,2007,M05,151.8,
PCU522110522110105            ,2007,M06,159.3,
PCU522110522110105            ,2007,M07,144.8,
PCU522110522110105            ,2007,M08,157.5,
PCU522110522110105            ,2007,M09,156.1,
PCU522110522110105            ,2007,M10,151.4,
PCU522110522110105            ,2007,M11,140.5,
PCU522110522110105            ,2007,M12,123,
PCU522110522110105            ,2007,M13,151.1,
PCU522110522110105            ,2008,M01,123.3,
PCU522110522110105            ,2008,M02,118.6,
PCU522110522110105            ,2008,M03,89.3,
PCU522110522110105            ,2008,M04,97,
PCU522110522110105            ,2008,M05,88.1,
PCU522110522110105            ,2008,M06,92,
PCU522110522110105            ,2008,M07,77.7,
PCU522110522110105            ,2008,M08,69.9,
PCU522110522110105            ,2008,M09,80.3,
PCU522110522110105            ,2008,M10,74.1,
PCU522110522110105            ,2008,M11,71.3,
PCU522110522110105            ,2008,M12,82.1,
PCU522110522110105            ,2008,M13,88.6,
PCU522110522110105            ,2009,M01,73.2,
PCU522110522110105            ,2009,M02,68.2,
PCU522110522110105            ,2009,M03,66.6,
PCU522110522110105            ,2009,M04,69.1,
PCU522110522110105            ,2009,M05,74,
PCU522110522110105            ,2009,M06,87.5,
PCU522110522110105            ,2009,M07,78.2,
PCU522110522110105            ,2009,M08,80,
PCU522110522110105            ,2009,M09,85.7,
PCU522110522110105            ,2009,M10,81.6,
PCU522110522110105            ,2009,M11,94.4,
PCU522110522110105            ,2009,M12,97.7,
PCU522110522110105            ,2009,M13,79.7,
PCU522110522110105            ,2010,M01,103.1,
PCU522110522110105            ,2010,M02,104.8,
PCU522110522110105            ,2010,M03,99.7,
PCU522110522110105            ,2010,M04,121.9,
PCU522110522110105            ,2010,M05,117.9,
PCU522110522110105            ,2010,M06,117.7,
PCU522110522110105            ,2010,M07,117.9,
PCU522110522110105            ,2010,M08,130.3,
PCU522110522110105            ,2010,M09,125.6,
PCU522110522110105            ,2010,M10,114.7,
PCU522110522110105            ,2010,M11,122.3,
PCU522110522110105            ,2010,M12,125,
PCU522110522110105            ,2010,M13,116.7,
PCU522110522110105            ,2011,M01,140.1,
PCU522110522110105            ,2011,M02,132,
PCU522110522110105            ,2011,M03,119.5,
PCU522110522110105            ,2011,M04,143.9,
PCU522110522110105            ,2011,M05,134.9,
PCU522110522110105            ,2011,M06,139.5,
PCU522110522110105            ,2011,M07,133.9,
PCU522110522110105            ,2011,M08,133,
PCU522110522110105            ,2011,M09,132.2,
PCU522110522110105            ,2011,M10,126.9,
PCU522110522110105            ,2011,M11,132,
PCU522110522110105            ,2011,M12,127.6,
PCU522110522110105            ,2011,M13,133,
PCU522110522110105            ,2012,M01,136,
PCU522110522110105            ,2012,M02,138,
PCU522110522110105            ,2012,M03,135.5,
PCU522110522110105            ,2012,M04,140,
PCU522110522110105            ,2012,M05,136,
PCU522110522110105            ,2012,M06,131.1,
PCU522110522110105            ,2012,M07,128.2,
PCU522110522110105            ,2012,M08,133.9,
PCU522110522110105            ,2012,M09,137.9,
PCU522110522110105            ,2012,M10,130.8,
PCU522110522110105            ,2012,M11,138.1,
PCU522110522110105            ,2012,M12,138.1,
PCU522110522110105            ,2012,M13,135.3,
PCU522110522110105            ,2013,M01,144.1,
PCU522110522110105            ,2013,M02,145.4,
PCU522110522110105            ,2013,M03,135.2,
PCU522110522110105            ,2013,M04,137.1,
PCU522110522110105            ,2013,M05,131.7,
PCU522110522110105            ,2013,M06,135.3,
PCU522110522110105            ,2013,M07,134.2,
PCU522110522110105            ,2013,M08,136.8,
PCU522110522110105            ,2013,M09,132.3,
PCU522110522110105            ,2013,M10,125,
PCU522110522110105            ,2013,M11,129.8,
PCU522110522110105            ,2013,M12,124.1,
PCU522110522110105            ,2013,M13,134.3,
PCU522110522110105            ,2014,M01,127.9,
PCU522110522110105            ,2014,M02,130.4,
PCU522110522110105            ,2014,M03,127.8,
PCU522110522110105            ,2014,M04,130,
PCU522110522110105            ,2014,M05,127,
PCU522110522110105            ,2014,M06,129.3,
PCU522110522110105            ,2014,M07,123.1,
PCU522110522110105            ,2014,M08,126.6,
PCU522110522110105            ,2014,M09,120.3,
PCU522110522110105            ,2014,M10,116.5,
PCU522110522110105            ,2014,M11,123.4,
PCU522110522110105            ,2014,M12,118.8,
PCU522110522110105            ,2014,M13,125.1,
PCU522110522110105            ,2015,M01,123.3,
PCU522110522110105            ,2015,M02,119.2,
PCU522110522110105            ,2015,M03,121.6,
PCU522110522110105            ,2015,M04,126.2,
PCU522110522110105            ,2015,M05,121.7,
PCU522110522110105            ,2015,M06,126.7,
PCU522110522110105            ,2015,M07,121.1,
PCU522110522110105            ,2015,M08,126.8,
PCU522110522110105            ,2015,M09,118.4,
PCU522110522110105            ,2015,M10,114.1,
PCU522110522110105            ,2015,M11,120.8,
PCU522110522110105            ,2015,M12,109.3,
PCU522110522110105            ,2015,M13,120.8,
PCU522110522110105            ,2016,M01,123,
PCU522110522110105            ,2016,M02,124.6,
PCU522110522110105            ,2016,M03,121.9,
PCU522110522110105            ,2016,M04,130.6,
PCU522110522110105            ,2016,M05,122.6,
PCU522110522110105            ,2016,M06,126.7,
PCU522110522110105            ,2016,M07,124.7,
PCU522110522110105            ,2016,M08,126.8,
PCU522110522110105            ,2016,M09,126.4,
PCU522110522110105            ,2016,M10,123.2,
PCU522110522110105            ,2016,M11,128.8,
PCU522110522110105            ,2016,M12,121.1,
PCU522110522110105            ,2016,M13,125,
PCU522110522110105            ,2017,M01,128,
PCU522110522110105            ,2017,M02,134,
PCU522110522110105            ,2017,M03,126.3,
PCU522110522110105            ,2017,M04,133.3,
PCU522110522110105            ,2017,M05,133,
PCU522110522110105            ,2017,M06,139.2,
PCU522110522110105            ,2017,M07,138.9,
PCU522110522110105            ,2017,M08,148.8,
PCU522110522110105            ,2017,M09,135.8,
PCU522110522110105            ,2017,M10,130.3,
PCU522110522110105            ,2017,M11,140.2,
PCU522110522110105            ,2017,M12,127.8,
PCU522110522110105            ,2017,M13,134.6,
PCU522110522110105            ,2018,M01,139.5,
PCU522110522110105            ,2018,M02,141.9,
PCU522110522110105            ,2018,M03,137.4,
PCU522110522110105            ,2018,M04,145.6,
PCU522110522110105            ,2018,M05,149.9,
PCU522110522110105            ,2018,M06,154.4,
PCU522110522110105            ,2018,M07,156.2,
PCU522110522110105            ,2018,M08,162.2,
PCU522110522110105            ,2018,M09,158.3,
PCU522110522110105            ,2018,M10,151.8,
PCU522110522110105            ,2018,M11,165.5,
PCU522110522110105            ,2018,M12,153.1,
PCU522110522110105            ,2018,M13,151.3,
PCU522110522110105            ,2019,M01,167,
PCU522110522110105            ,2019,M02,169.1,
PCU522110522110105            ,2019,M03,163.2,
PCU522110522110105            ,2019,M04,164.8,
PCU522110522110105            ,2019,M05,159.9,
PCU522110522110105            ,2019,M06,167.4,
PCU522110522110105            ,2019,M07,154.7,
PCU522110522110105            ,2019,M08,159.8,
PCU522110522110105            ,2019,M09,150.2,
PCU522110522110105            ,2019,M10,139.7,
PCU522110522110105            ,2019,M11,141.8,
PCU522110522110105            ,2019,M12,132.4,
PCU522110522110105            ,2019,M13,155.8,
PCU522110522110105            ,2020,M01,128.2,
PCU522110522110105            ,2020,M02,130.1,
PCU522110522110105            ,2020,M03,129.4,
PCU522110522110105            ,2020,M04,112.7,
PCU522110522110105            ,2020,M05,91.2,
PCU522110522110105            ,2020,M06,91,
PCU522110522110105            ,2020,M07,82.9,
PCU522110522110105            ,2020,M08,92.3,
PCU522110522110105            ,2020,M09,96.3,
PCU522110522110105            ,2020,M10,93.8,
PCU522110522110105            ,2020,M11,96.8,
PCU522110522110105            ,2020,M12,97.9,
PCU522110522110105            ,2020,M13,103.6,
PCU522110522110105            ,2021,M01,105.5,
PCU522110522110105            ,2021,M02,103.8,
PCU522110522110105            ,2021,M03,108.1,
PCU522110522110105            ,2021,M04,105.9,
PCU522110522110105            ,2021,M05,107.6,
PCU522110522110105            ,2021,M06,105.6,
PCU522110522110105            ,2021,M07,109.08,
PCU522110522110105            ,2021,M08,110.825,
PCU522110522110105            ,2021,M09,118.302,
PCU522110522110105            ,2021,M10,115.071,
PCU522110522110105            ,2021,M11,120.679,
PCU522110522110105            ,2021,M12,120.513,
PCU522110522110105            ,2021,M13,110.917,
PCU522110522110105            ,2022,M01,122.457,
PCU522110522110105            ,2022,M02,115.474,
PCU522110522110105            ,2022,M03,116.417,
PCU522110522110105            ,2022,M04,125.718,
PCU522110522110105            ,2022,M05,126.696,
PCU522110522110105            ,2022,M06,138.578,
PCU522110522110105            ,2022,M07,149.071,
PCU522110522110105            ,2022,M08,167.437,
PCU522110522110105            ,2022,M09,177.733,
PCU522110522110105            ,2022,M10,182.017,
PCU522110522110105            ,2022,M11,205.592,
PCU522110522110105            ,2022,M12,201.154,
PCU522110522110105            ,2022,M13,152.362,
PCU522110522110105            ,2023,M01,224.537,
PCU522110522110105            ,2023,M02,238.478,
PCU522110522110105            ,2023,M03,220.941,
PCU522110522110105            ,2023,M04,228.366,
PCU522110522110105            ,2023,M05,231.417,
PCU522110522110105            ,2023,M06,229.557,P
PCU522110522110105            ,2023,M07,226.121,P
PCU522110522110105            ,2023,M08,235.584,P
PCU522110522110105            ,2023,M09,230.789,P
PCU522110522110106            ,2003,M12,100,
PCU522110522110106            ,2004,M01,113.9,
PCU522110522110106            ,2004,M02,104.2,
PCU522110522110106            ,2004,M03,84,
PCU522110522110106            ,2004,M04,95.9,
PCU522110522110106            ,2004,M05,88.6,
PCU522110522110106            ,2004,M06,92.2,
PCU522110522110106            ,2004,M07,86.5,
PCU522110522110106            ,2004,M08,92.9,
PCU522110522110106            ,2004,M09,93.9,
PCU522110522110106            ,2004,M10,89.4,
PCU522110522110106            ,2004,M11,92.5,
PCU522110522110106            ,2004,M12,82.5,
PCU522110522110106            ,2004,M13,93,
PCU522110522110106            ,2005,M01,89.1,
PCU522110522110106            ,2005,M02,87.2,
PCU522110522110106            ,2005,M03,71,
PCU522110522110106            ,2005,M04,87.1,
PCU522110522110106            ,2005,M05,91.6,
PCU522110522110106            ,2005,M06,95.6,
PCU522110522110106            ,2005,M07,88.6,
PCU522110522110106            ,2005,M08,98.6,
PCU522110522110106            ,2005,M09,102.8,
PCU522110522110106            ,2005,M10,93.2,
PCU522110522110106            ,2005,M11,100,
PCU522110522110106            ,2005,M12,91.3,
PCU522110522110106            ,2005,M13,91.3,
PCU522110522110106            ,2006,M01,98.1,
PCU522110522110106            ,2006,M02,103.2,
PCU522110522110106            ,2006,M03,79.8,
PCU522110522110106            ,2006,M04,101.3,
PCU522110522110106            ,2006,M05,94.6,
PCU522110522110106            ,2006,M06,101.1,
PCU522110522110106            ,2006,M07,98.7,
PCU522110522110106            ,2006,M08,113.2,
PCU522110522110106            ,2006,M09,101.7,
PCU522110522110106            ,2006,M10,97.1,
PCU522110522110106            ,2006,M11,105.9,
PCU522110522110106            ,2006,M12,90.7,
PCU522110522110106            ,2006,M13,98.8,
PCU522110522110106            ,2007,M01,101.6,
PCU522110522110106            ,2007,M02,104.7,
PCU522110522110106            ,2007,M03,78.3,
PCU522110522110106            ,2007,M04,103.7,
PCU522110522110106            ,2007,M05,98.4,
PCU522110522110106            ,2007,M06,97.4,
PCU522110522110106            ,2007,M07,94.1,
PCU522110522110106            ,2007,M08,102.2,
PCU522110522110106            ,2007,M09,98.5,
PCU522110522110106            ,2007,M10,90.4,
PCU522110522110106            ,2007,M11,101.2,
PCU522110522110106            ,2007,M12,80.6,
PCU522110522110106            ,2007,M13,95.9,
PCU522110522110106            ,2008,M01,94.7,
PCU522110522110106            ,2008,M02,97.8,
PCU522110522110106            ,2008,M03,84.6,
PCU522110522110106            ,2008,M04,100.8,
PCU522110522110106            ,2008,M05,91.4,
PCU522110522110106            ,2008,M06,102.7,
PCU522110522110106            ,2008,M07,97,
PCU522110522110106            ,2008,M08,106.9,
PCU522110522110106            ,2008,M09,114.9,
PCU522110522110106            ,2008,M10,105,
PCU522110522110106            ,2008,M11,115.8,
PCU522110522110106            ,2008,M12,130.4,
PCU522110522110106            ,2008,M13,103.5,
PCU522110522110106            ,2009,M01,142.7,
PCU522110522110106            ,2009,M02,138.6,
PCU522110522110106            ,2009,M03,127,
PCU522110522110106            ,2009,M04,154.2,
PCU522110522110106            ,2009,M05,137.8,
PCU522110522110106            ,2009,M06,176.7,
PCU522110522110106            ,2009,M07,167.8,
PCU522110522110106            ,2009,M08,178.9,
PCU522110522110106            ,2009,M09,182.5,
PCU522110522110106            ,2009,M10,170.8,
PCU522110522110106            ,2009,M11,179.3,
PCU522110522110106            ,2009,M12,167,
PCU522110522110106            ,2009,M13,160.3,
PCU522110522110106            ,2010,M01,182.1,
PCU522110522110106            ,2010,M02,173.8,
PCU522110522110106            ,2010,M03,155.6,
PCU522110522110106            ,2010,M04,182,
PCU522110522110106            ,2010,M05,171.7,
PCU522110522110106            ,2010,M06,169,
PCU522110522110106            ,2010,M07,160.6,
PCU522110522110106            ,2010,M08,166.2,
PCU522110522110106            ,2010,M09,165.3,
PCU522110522110106            ,2010,M10,154.6,
PCU522110522110106            ,2010,M11,161.6,
PCU522110522110106            ,2010,M12,162.9,
PCU522110522110106            ,2010,M13,167.1,
PCU522110522110106            ,2011,M01,173.2,
PCU522110522110106            ,2011,M02,170.6,
PCU522110522110106            ,2011,M03,161,
PCU522110522110106            ,2011,M04,169.2,
PCU522110522110106            ,2011,M05,158.2,
PCU522110522110106            ,2011,M06,161.8,
PCU522110522110106            ,2011,M07,150.7,
PCU522110522110106            ,2011,M08,154.4,
PCU522110522110106            ,2011,M09,156.8,
PCU522110522110106            ,2011,M10,141.1,
PCU522110522110106            ,2011,M11,147.7,
PCU522110522110106            ,2011,M12,153.2,
PCU522110522110106            ,2011,M13,158.1,
PCU522110522110106            ,2012,M01,156.6,
PCU522110522110106            ,2012,M02,155.1,
PCU522110522110106            ,2012,M03,136.7,
PCU522110522110106            ,2012,M04,148.9,
PCU522110522110106            ,2012,M05,138.8,
PCU522110522110106            ,2012,M06,141.2,
PCU522110522110106            ,2012,M07,131.2,
PCU522110522110106            ,2012,M08,135.3,
PCU522110522110106            ,2012,M09,136.2,
PCU522110522110106            ,2012,M10,127.1,
PCU522110522110106            ,2012,M11,133.4,
PCU522110522110106            ,2012,M12,130.8,
PCU522110522110106            ,2012,M13,139.3,
PCU522110522110106            ,2013,M01,132.1,
PCU522110522110106            ,2013,M02,131.8,
PCU522110522110106            ,2013,M03,127.7,
PCU522110522110106            ,2013,M04,130.3,
PCU522110522110106            ,2013,M05,124.5,
PCU522110522110106            ,2013,M06,128.8,
PCU522110522110106            ,2013,M07,123,
PCU522110522110106            ,2013,M08,122.5,
PCU522110522110106            ,2013,M09,121.2,
PCU522110522110106            ,2013,M10,115.5,
PCU522110522110106            ,2013,M11,117.5,
PCU522110522110106            ,2013,M12,114.4,
PCU522110522110106            ,2013,M13,124.1,
PCU522110522110106            ,2014,M01,117.1,
PCU522110522110106            ,2014,M02,118.9,
PCU522110522110106            ,2014,M03,114.4,
PCU522110522110106            ,2014,M04,113.6,
PCU522110522110106            ,2014,M05,109.4,
PCU522110522110106            ,2014,M06,110.5,
PCU522110522110106            ,2014,M07,105.4,
PCU522110522110106            ,2014,M08,109.3,
PCU522110522110106            ,2014,M09,106.4,
PCU522110522110106            ,2014,M10,98.3,
PCU522110522110106            ,2014,M11,104.6,
PCU522110522110106            ,2014,M12,97.7,
PCU522110522110106            ,2014,M13,108.8,
PCU522110522110106            ,2015,M01,102.2,
PCU522110522110106            ,2015,M02,101.9,
PCU522110522110106            ,2015,M03,99.8,
PCU522110522110106            ,2015,M04,103.1,
PCU522110522110106            ,2015,M05,97.4,
PCU522110522110106            ,2015,M06,103.3,
PCU522110522110106            ,2015,M07,98.4,
PCU522110522110106            ,2015,M08,102.1,
PCU522110522110106            ,2015,M09,98.8,
PCU522110522110106            ,2015,M10,93.2,
PCU522110522110106            ,2015,M11,99.9,
PCU522110522110106            ,2015,M12,95.5,
PCU522110522110106            ,2015,M13,99.6,
PCU522110522110106            ,2016,M01,99.7,
PCU522110522110106            ,2016,M02,95.4,
PCU522110522110106            ,2016,M03,91.2,
PCU522110522110106            ,2016,M04,95.4,
PCU522110522110106            ,2016,M05,91.5,
PCU522110522110106            ,2016,M06,97.3,
PCU522110522110106            ,2016,M07,93.2,
PCU522110522110106            ,2016,M08,96.8,
PCU522110522110106            ,2016,M09,96.9,
PCU522110522110106            ,2016,M10,91.1,
PCU522110522110106            ,2016,M11,95.9,
PCU522110522110106            ,2016,M12,90.6,
PCU522110522110106            ,2016,M13,94.6,
PCU522110522110106            ,2017,M01,95,
PCU522110522110106            ,2017,M02,94.3,
PCU522110522110106            ,2017,M03,89.4,
PCU522110522110106            ,2017,M04,94.4,
PCU522110522110106            ,2017,M05,90,
PCU522110522110106            ,2017,M06,94.4,
PCU522110522110106            ,2017,M07,90.7,
PCU522110522110106            ,2017,M08,93.8,
PCU522110522110106            ,2017,M09,92.1,
PCU522110522110106            ,2017,M10,86.3,
PCU522110522110106            ,2017,M11,90.4,
PCU522110522110106            ,2017,M12,85.2,
PCU522110522110106            ,2017,M13,91.3,
PCU522110522110106            ,2018,M01,89.5,
PCU522110522110106            ,2018,M02,89.6,
